index,Close,Open,a,b,c,d,e,f,g,h
240,946.21,943.44,0.30684566,0.6771669,0.42985868,0.5458792,0.39388987,0.5325837,0.50919116,0.2907164
241,923.72,942.45,0.27758178,0.6829676,0.41140378,0.55688816,0.38896716,0.56668925,0.57852566,0.20458809
242,911.97,925.6,0.27721485,0.66043204,0.41550776,0.57994044,0.391055,0.5568562,0.585654,0.21979228
243,910.71,911.89,0.29311186,0.69292724,0.3759672,0.5708323,0.40907285,0.6268828,0.56957465,0.19742526
244,918.37,910.86,0.31790528,0.6903479,0.36332032,0.5554185,0.41033933,0.6276259,0.5272703,0.23034398
245,921.23,919.96,0.3223216,0.71255755,0.31614748,0.5210233,0.4215555,0.6746014,0.4806454,0.26342282
246,893.04,918.13,0.27589178,0.6478362,0.3682202,0.5753944,0.3923025,0.6098181,0.60733986,0.20621665
247,895.1,893.46,0.3307358,0.6773025,0.37117505,0.55125123,0.4091897,0.6114851,0.4927242,0.27280313
248,900.94,896.31,0.35524508,0.6962216,0.35643604,0.5194951,0.41927204,0.6244296,0.42415085,0.31141958
249,920.26,899.45,0.3676917,0.7244335,0.31023717,0.48529142,0.44031206,0.6745788,0.36651802,0.34627432
250,918.9,918.84,0.3538113,0.7127726,0.26270264,0.5030679,0.43095076,0.72150415,0.41898128,0.33690637
251,927.23,919.86,0.36138391,0.69615835,0.28012562,0.5120936,0.4215909,0.6930572,0.43457907,0.3398258
252,919.32,927.15,0.3704574,0.70269084,0.30153626,0.5050321,0.42511547,0.68000793,0.40656704,0.3451666
253,923.33,920.82,0.37363282,0.7026209,0.3306243,0.4922339,0.43131086,0.64576894,0.3743018,0.3934549
254,896.42,921.24,0.27842656,0.6571898,0.40144855,0.56058204,0.39808416,0.55217725,0.5596307,0.25620633
255,898.72,894.27,0.2625427,0.64292294,0.34422222,0.5862786,0.39534435,0.612211,0.62925315,0.22777079
256,881.03,898.6,0.25069144,0.62289894,0.3556703,0.5969617,0.38103995,0.60194516,0.66661793,0.20641819
257,879.56,881.9,0.27457336,0.6522438,0.3676185,0.5670242,0.4005635,0.5932103,0.56677103,0.2587107
258,882.68,881.28,0.30423656,0.6712605,0.40334237,0.5415199,0.39401782,0.55498844,0.51427114,0.29347122
259,879.13,880.03,0.3391733,0.6889055,0.4047658,0.52746105,0.40904084,0.5662292,0.4479535,0.3163405
260,901.05,879.57,0.3503998,0.7116158,0.33087024,0.4973469,0.42967445,0.6513365,0.40558946,0.33222598
261,905.84,900.77,0.37340322,0.7059151,0.31807843,0.5055337,0.4239255,0.666891,0.39701816,0.35808384
262,932.68,910.15,0.39202553,0.72986513,0.2704375,0.4639684,0.45590416,0.7283753,0.31876928,0.40847906
263,940.74,930.17,0.3993141,0.72116816,0.25439644,0.4762504,0.45887077,0.74314624,0.3260909,0.41987026
264,940.38,940.56,0.38175473,0.71868426,0.28032193,0.492641,0.4458861,0.71745455,0.37041432,0.38564652
265,951.13,942.07,0.36973056,0.7295894,0.26812384,0.4953741,0.47062415,0.72598344,0.36375973,0.38270724
266,954.58,951.97,0.33405656,0.7422611,0.27109185,0.4939769,0.46364242,0.72598743,0.4232554,0.3276758
267,954.07,953.4,0.32972553,0.7295528,0.31320506,0.5092691,0.44280913,0.6780017,0.4542793,0.3062456
268,976.29,954.07,0.28667444,0.7219338,0.2738512,0.5207584,0.45098177,0.7090799,0.51241773,0.26968032
269,979.26,972.16,0.32007274,0.7312405,0.3346315,0.51686215,0.45589596,0.6570577,0.46174967,0.3140923
270,982.18,978.63,0.33089325,0.7341159,0.35126314,0.51104414,0.44603288,0.64400303,0.4448204,0.3134971
271,979.62,981.48,0.30240607,0.7127818,0.39577687,0.52832454,0.40679494,0.58300084,0.5010857,0.27484363
272,975.15,977.66,0.29525894,0.68142676,0.42783064,0.55659074,0.36304602,0.53627837,0.572192,0.22503974
273,986.75,976.01,0.28943688,0.66499406,0.38177493,0.5591539,0.37439966,0.58210486,0.57236433,0.22830647
274,987.48,986.8,0.2933645,0.6572061,0.4040598,0.5782475,0.35130176,0.55732054,0.6178499,0.20072697
275,1002.63,990.22,0.2995921,0.65801555,0.37548617,0.5669146,0.36920357,0.58981,0.58221143,0.22286972
276,1005.65,1001.41,0.31139138,0.6686601,0.37268478,0.5575764,0.37979576,0.597506,0.5508324,0.24256937
277,1002.72,1005.41,0.29518524,0.65710706,0.38588008,0.56839806,0.3715239,0.5846787,0.5717409,0.22726497
278,997.08,1004.06,0.2978919,0.658468,0.40308318,0.56956977,0.37620342,0.56680197,0.56710076,0.22376983
279,1010.48,999.83,0.29656506,0.6605824,0.37434733,0.5586435,0.38695154,0.592029,0.5551519,0.23660778
280,1007.1,1008.89,0.3253079,0.6646154,0.3995493,0.56800824,0.3828878,0.5717869,0.5474688,0.23646174
281,994.35,1005.77,0.2750939,0.6433413,0.38162377,0.5956184,0.3807013,0.58687127,0.63599074,0.18828921
282,1005.81,994,0.2936328,0.6571667,0.382729,0.5696252,0.39175197,0.58342475,0.5719486,0.22397272
283,1012.73,1005.86,0.32200462,0.6686517,0.38417083,0.55108446,0.40043077,0.5826348,0.50972974,0.27074224
284,1004.09,1012.23,0.30510873,0.653239,0.42697117,0.56262904,0.39373264,0.5325212,0.5293975,0.26145348
285,979.73,998.18,0.25601694,0.61781293,0.46656182,0.60926265,0.3732365,0.4892711,0.64949924,0.19033714
286,989.67,980.62,0.285893,0.62558436,0.44700336,0.59760904,0.3827707,0.5075015,0.59379655,0.23365307
287,996.46,986.88,0.3044576,0.62538874,0.38933438,0.58567655,0.39468262,0.5705344,0.56130606,0.25113323
288,1007.37,996.41,0.33391353,0.6587063,0.32995084,0.5413274,0.4014039,0.6388019,0.49111265,0.3016995
289,1026.13,1009.06,0.34088326,0.66602284,0.26348677,0.5101078,0.40685374,0.704088,0.45322278,0.34511262
290,1025.57,1026.59,0.34312406,0.665143,0.27501628,0.5184354,0.4101423,0.6940351,0.45280316,0.3506487
291,1028,1026.63,0.37241906,0.67533773,0.334702,0.5176509,0.42117998,0.6442147,0.39789852,0.3725257
292,1028.12,1027.35,0.3392543,0.66629314,0.3752988,0.54149574,0.41287702,0.5918485,0.46242878,0.32791555
293,1030.98,1027.81,0.30123585,0.6642352,0.35290045,0.5497735,0.41726953,0.60893154,0.51131886,0.29447654
294,1028.93,1031.62,0.2828271,0.64705557,0.31457332,0.5736966,0.4037173,0.64603114,0.5900755,0.24568677
295,1020.62,1025.21,0.27776545,0.6547689,0.35135257,0.57755125,0.39933583,0.6132335,0.6046753,0.22664754
296,998.04,1019.52,0.2373189,0.64564705,0.3583589,0.58141035,0.3974332,0.6091343,0.65065265,0.18953311
297,994.75,996.07,0.2715901,0.6626384,0.43892306,0.567126,0.39236498,0.51945156,0.57316804,0.24709845
298,1003.24,996.12,0.31187165,0.6877993,0.42743114,0.5393121,0.40782484,0.5401758,0.4906871,0.28218248
299,1016.4,1003.84,0.3254463,0.68310773,0.39349446,0.5339884,0.41073427,0.571789,0.47713035,0.2971964
300,1025.39,1018.67,0.35762602,0.70606923,0.3335366,0.512948,0.42447597,0.653491,0.42500442,0.31889847
301,1033.37,1025.36,0.3951092,0.71763295,0.32808337,0.492006,0.44017404,0.6668201,0.34313244,0.37582445
302,1044.14,1032.99,0.4059359,0.7410316,0.3083755,0.46509042,0.45705777,0.69528913,0.30474013,0.39775988
303,1042.73,1043.92,0.3748294,0.71379685,0.31980777,0.50012994,0.4330696,0.67032635,0.38566253,0.35636178
304,1049.34,1040.15,0.34079894,0.71541446,0.30293304,0.5102787,0.43221906,0.68317395,0.44388378,0.30880994
305,1052.63,1049.03,0.330646,0.71760064,0.26224783,0.5115836,0.43502387,0.72641414,0.45985308,0.2982417
306,1068.76,1053.99,0.32464066,0.7172309,0.2593965,0.5053292,0.4426808,0.7270346,0.44833425,0.31350493
307,1065.49,1067.87,0.30847874,0.7008907,0.3114874,0.52643764,0.43052825,0.66456187,0.4816907,0.30236644
308,1068.3,1066.6,0.32386434,0.72420496,0.34694698,0.51028395,0.44114897,0.6375903,0.44846186,0.31505892
309,1064.66,1067.14,0.32790068,0.7316602,0.3847242,0.50776345,0.43385172,0.5996997,0.44689882,0.29675943
310,1071.66,1066.35,0.3210598,0.7148609,0.3677193,0.5205413,0.42035165,0.6150243,0.4765013,0.28259817
311,1060.87,1072.69,0.28427133,0.6760195,0.38158485,0.5559777,0.39426357,0.587127,0.56250095,0.23221312
312,1050.78,1062.56,0.25405982,0.6387322,0.38923886,0.5939203,0.37565058,0.5715685,0.65325415,0.19021288
313,1044.38,1049.48,0.2698393,0.6172845,0.44120446,0.6096297,0.3640978,0.51334625,0.64749956,0.2054408
314,1062.98,1045.38,0.30039895,0.64466304,0.39568943,0.5756528,0.38517743,0.563909,0.573705,0.23774226
315,1060.61,1063.69,0.31229413,0.65441185,0.38692293,0.5618037,0.38871464,0.5806466,0.5325077,0.26866898
316,1057.08,1061.02,0.279643,0.6438036,0.37176496,0.57991374,0.39438272,0.597751,0.58310133,0.23414719
317,1029.85,1054.91,0.24750693,0.613371,0.42852148,0.6080989,0.3748269,0.5337528,0.6575038,0.19374138
318,1025.21,1029.71,0.28224245,0.6276164,0.41772214,0.60083073,0.38463306,0.54948634,0.60404825,0.23074739
319,1040.46,1026.87,0.32096404,0.6697745,0.3797238,0.55084497,0.40405172,0.5896017,0.5064486,0.26891544
320,1054.72,1042.02,0.34516487,0.7021278,0.29746935,0.51246554,0.42394105,0.6821856,0.44142157,0.30680487
321,1057.58,1053.65,0.36920363,0.71282834,0.30195954,0.50340647,0.42414135,0.68028945,0.4133843,0.33130395
322,1065.48,1060.03,0.35876366,0.6994076,0.27513522,0.5054915,0.42054543,0.70354116,0.42619413,0.3371543
323,1071.49,1065.28,0.3904269,0.7125915,0.32798606,0.4870582,0.42915395,0.65729934,0.36196724,0.38129437
324,1076.19,1071.63,0.39022663,0.707702,0.32227585,0.48793194,0.42763755,0.6659883,0.3708672,0.376955
325,1073.19,1074.96,0.3529417,0.688957,0.33441028,0.51696795,0.41754112,0.6440819,0.43672937,0.33537963
326,1092.02,1078.68,0.31477025,0.6694674,0.27059096,0.5345043,0.41076687,0.69849384,0.51041937,0.2959231
327,1096.56,1090.36,0.3338691,0.6918608,0.29059684,0.52302945,0.42532295,0.6890906,0.4637016,0.31907922
328,1087.68,1094.67,0.31072766,0.67657524,0.34860918,0.54822123,0.40755475,0.6218208,0.5206278,0.2762075
329,1097.91,1088.22,0.31564754,0.70227367,0.3567519,0.52249414,0.42649373,0.6195218,0.4779646,0.30251846
330,1091.06,1098.64,0.2805901,0.65946084,0.37601542,0.56141675,0.39508453,0.5817368,0.56853116,0.26176617
331,1081.4,1090.36,0.27455515,0.65090466,0.39153817,0.5710269,0.38988805,0.5661479,0.57786804,0.2453473
332,1092.91,1080.96,0.28083065,0.6622022,0.3775437,0.56716514,0.3945696,0.5859119,0.57633823,0.23719376
333,1079.6,1095.62,0.27296457,0.6511601,0.40033388,0.5789867,0.3838212,0.56066227,0.6044157,0.22164102
334,1066.95,1080.36,0.25182483,0.62315184,0.40137637,0.5992005,0.37861425,0.55801976,0.6417262,0.20463054
335,1063.41,1067.54,0.28004327,0.65825176,0.445044,0.5851072,0.3879164,0.526183,0.58686364,0.2230522
336,1042.63,1061.51,0.26091412,0.64966935,0.4373508,0.59048015,0.3895811,0.53883797,0.6116376,0.2031204
337,1066.11,1043.69,0.31750154,0.6973084,0.3763311,0.53763103,0.42411226,0.60413826,0.47627193,0.2631008
338,1036.19,1065.41,0.2791649,0.64771414,0.36817685,0.5747994,0.3936347,0.60965115,0.59727585,0.21462888
339,1042.88,1036.18,0.32255822,0.6759885,0.34967,0.55372,0.412491,0.6351965,0.5103387,0.2567821
340,1045.41,1040.92,0.36437052,0.70580465,0.3453381,0.5233114,0.42261693,0.6406559,0.42576006,0.30713737
341,1046.5,1047.14,0.3809878,0.73132694,0.321265,0.49413466,0.43163833,0.6749729,0.37918177,0.32343102
342,1066.63,1047.3,0.4223061,0.75427496,0.3158119,0.45440078,0.45435795,0.6813474,0.28482154,0.3973115
343,1069.3,1064.95,0.3841851,0.73183566,0.29690254,0.48059815,0.43565992,0.68612814,0.36943668,0.36512834
344,1093.08,1072.31,0.4224362,0.7293516,0.2799022,0.4535017,0.45984834,0.7153625,0.28289366,0.44288698
345,1093.01,1091.86,0.38982415,0.7122533,0.28067607,0.48385775,0.44573444,0.7085271,0.35546845,0.4045719
346,1098.51,1096.04,0.3735445,0.71487164,0.30425614,0.48765862,0.45249024,0.68481284,0.36420733,0.40069863
347,1087.24,1098.31,0.31565666,0.67175686,0.3185189,0.5408651,0.4058596,0.641805,0.51744014,0.30141172
348,1093.48,1087.59,0.30291185,0.68471116,0.3326826,0.5390659,0.41786358,0.6290616,0.52211815,0.30066636
349,1109.3,1094.13,0.30657864,0.6937827,0.30957624,0.5312773,0.41746297,0.6622044,0.5092813,0.28470522
350,1110.32,1109.22,0.2932897,0.6868367,0.33705425,0.5450083,0.41674146,0.62700546,0.5421258,0.28614888
351,1109.8,1109.44,0.28930464,0.67540467,0.37301672,0.5547536,0.3969566,0.58771765,0.5540364,0.2701943
352,1094.9,1106.44,0.26431167,0.66875035,0.38277507,0.56762606,0.38121307,0.5744373,0.6086789,0.21178164
353,1091.38,1094.66,0.29395944,0.6649912,0.4438391,0.5669818,0.37723237,0.5157918,0.55973077,0.24949715
354,1106.24,1094.86,0.3031442,0.68193775,0.37329388,0.5477875,0.39375684,0.59879076,0.53486484,0.24431442
355,1105.65,1105.83,0.30900484,0.69206506,0.37018704,0.5445921,0.39528754,0.6059593,0.52983654,0.24920799
356,1110.63,1106.49,0.3224676,0.6747478,0.35199523,0.5594095,0.38849825,0.62422436,0.5457292,0.24491549
357,1091.49,1105.47,0.28876773,0.6815032,0.41300544,0.5705956,0.400059,0.56604934,0.5689546,0.19758753
358,1095.63,1091.07,0.31399566,0.7034346,0.40586156,0.5460014,0.41317445,0.58216465,0.48539636,0.25261912
359,1108.86,1098.89,0.3265651,0.7167137,0.31429034,0.50727075,0.41765246,0.67618,0.4623921,0.27680573
360,1109.24,1109.03,0.3475169,0.72158784,0.3155389,0.5036697,0.4157395,0.6793818,0.44641817,0.28575796
361,1099.92,1110.59,0.28780583,0.6654066,0.30973864,0.56387925,0.40344152,0.6694444,0.57534796,0.22723378
362,1105.98,1100.43,0.29294083,0.6844854,0.28741065,0.5434149,0.41502512,0.6963839,0.53979594,0.2396714
363,1103.25,1105.52,0.341769,0.6833844,0.39092603,0.5387002,0.41314885,0.58504766,0.4503116,0.31058338
364,1091.94,1103.04,0.28382787,0.66098267,0.41336787,0.5708973,0.4049318,0.553088,0.5507892,0.24621657
365,1095.95,1091.07,0.2960994,0.6750531,0.3980094,0.55786574,0.40384582,0.57194173,0.54355305,0.2475096
366,1102.35,1098.69,0.31169817,0.6483273,0.33101878,0.5619089,0.3967627,0.6324647,0.54848653,0.2721515
367,1106.41,1103.96,0.33667818,0.6590248,0.34270352,0.54541457,0.40008566,0.6244266,0.4968004,0.3050958
368,1114.11,1107.84,0.33655322,0.65861356,0.32096812,0.5332199,0.3978498,0.6466956,0.48196143,0.3252664
369,1107.93,1114.11,0.30968907,0.6549291,0.34944764,0.54530936,0.39992368,0.61222,0.51310164,0.30388802
370,1109.18,1108.61,0.32580093,0.6557566,0.34447142,0.54360086,0.40279925,0.62082434,0.49483845,0.31386784
371,1096.08,1106.36,0.26005313,0.6366438,0.35753545,0.58701146,0.39943886,0.61182654,0.60840446,0.2240707
372,1102.47,1097.86,0.28875762,0.6658042,0.36636612,0.5657634,0.41067788,0.6051157,0.5511903,0.24892946
373,1114.05,1105.31,0.33459246,0.6679032,0.3327472,0.5307239,0.4040454,0.62838143,0.49016297,0.30983508
374,1118.02,1114.51,0.35358492,0.681448,0.32895824,0.5198625,0.40522444,0.64068854,0.46084344,0.3283859
375,1120.59,1118.84,0.3597227,0.6925902,0.35975683,0.51551414,0.4179175,0.61523294,0.42901182,0.34125197
376,1126.48,1121.08,0.38356385,0.7202974,0.3805068,0.48978475,0.44624162,0.6050456,0.36302486,0.37885633
377,1127.78,1127.53,0.35318905,0.71418524,0.36182916,0.5054903,0.43141854,0.62437415,0.41079155,0.33175623
378,1126.2,1128.55,0.3217184,0.6869456,0.36116034,0.539627,0.40844396,0.61188,0.49991977,0.28179157
379,1126.42,1125.53,0.31309488,0.68680644,0.3716338,0.5480209,0.4066572,0.6010996,0.5192653,0.26226398
380,1115.1,1126.6,0.27081227,0.64893526,0.37618682,0.5877338,0.3957302,0.58529156,0.60556746,0.21617559
381,1132.99,1116.56,0.2837263,0.684236,0.3073023,0.5417351,0.415173,0.6680195,0.5399294,0.24716127
382,1136.52,1132.66,0.3313768,0.69402945,0.35430738,0.5250742,0.4197333,0.62227815,0.4574439,0.31627274
383,1137.14,1135.71,0.30282044,0.6870498,0.3246817,0.5342936,0.41124693,0.65395993,0.50603205,0.28102115
384,1141.69,1136.27,0.30199924,0.6911495,0.32406542,0.53391796,0.4145064,0.65770257,0.5048893,0.26955152
385,1144.98,1140.52,0.32810563,0.6982419,0.34429154,0.5263494,0.4171076,0.6392921,0.46793848,0.29245487
386,1146.98,1145.96,0.33989218,0.6915966,0.35667324,0.52848923,0.41703573,0.6266013,0.45140582,0.30870053
387,1136.22,1143.81,0.28141123,0.67356205,0.36191007,0.56490874,0.40354335,0.612516,0.57041824,0.2248735
388,1145.68,1137.31,0.3078833,0.69267845,0.3512414,0.5417983,0.41421443,0.6271826,0.51219213,0.25662407
389,1148.46,1145.68,0.32417622,0.6851939,0.34113136,0.543041,0.4098652,0.6355516,0.50440085,0.27669978
390,1136.03,1147.72,0.27305365,0.65816253,0.3810385,0.57304966,0.3966195,0.586565,0.58745277,0.22376905
391,1150.23,1136.03,0.30381313,0.67421955,0.35715732,0.54526186,0.40630764,0.61101335,0.51730496,0.27494916
392,1138.04,1147.95,0.28302526,0.6569753,0.38899648,0.5675296,0.3954482,0.5772971,0.57458854,0.2317653
393,1116.48,1138.68,0.23832713,0.6374175,0.40920326,0.59893227,0.39169908,0.5613104,0.6491517,0.18648444
394,1091.76,1115.49,0.23216218,0.6115492,0.4801891,0.6246451,0.36955887,0.48026943,0.6834202,0.18211181
395,1096.78,1092.4,0.31432962,0.6759115,0.42801693,0.56695276,0.40451345,0.55034894,0.5217437,0.24714617
396,1092.17,1095.8,0.30749223,0.64031,0.37112907,0.57625514,0.39239928,0.5979116,0.5647124,0.24576329
397,1097.5,1091.94,0.30498374,0.64989907,0.34094566,0.5588222,0.39509377,0.62702745,0.5534842,0.25590995
398,1084.53,1096.93,0.30579394,0.6338746,0.35401365,0.5622673,0.3874829,0.60728693,0.55074805,0.2675214
399,1073.87,1087.61,0.31568366,0.6317038,0.34789065,0.5618793,0.38748178,0.6148851,0.5454548,0.26949257
400,1089.19,1073.89,0.39146185,0.6757253,0.38703388,0.5214952,0.40584415,0.5815779,0.38968822,0.3591558
401,1103.32,1090.05,0.38393527,0.6949972,0.32371864,0.50234795,0.4214703,0.6482913,0.37459123,0.37806088
402,1097.28,1100.67,0.37888452,0.6994663,0.31447688,0.50788575,0.42020792,0.66009057,0.40147454,0.35840777
403,1063.11,1097.25,0.27903184,0.64222664,0.2743678,0.5744717,0.4040918,0.6988197,0.6169676,0.22167599
404,1066.19,1064.12,0.30847335,0.6864106,0.32119888,0.544677,0.42369345,0.6579016,0.5082838,0.27063718
405,1056.74,1065.51,0.3346353,0.6751054,0.3797347,0.53984994,0.40234888,0.58209556,0.48367935,0.3069571
406,1070.52,1060.06,0.31738535,0.69121724,0.338147,0.512835,0.4127172,0.6191107,0.46732116,0.32344845
407,1068.13,1069.68,0.31854248,0.6858936,0.3315624,0.5285691,0.40554616,0.6283642,0.50274336,0.3025081
408,1078.47,1067.1,0.33150572,0.6944297,0.30793753,0.5147014,0.41672042,0.65672123,0.46492642,0.3256199
409,1075.51,1075.95,0.37535468,0.70085317,0.3623421,0.5037157,0.42280605,0.6155049,0.37993026,0.37817928
410,1094.87,1079.13,0.40733823,0.7386774,0.31408846,0.45367125,0.459377,0.686224,0.29175144,0.44081292
411,1099.51,1096.14,0.4225277,0.76301825,0.28526998,0.43896183,0.47498158,0.7309874,0.26778466,0.4499227
412,1106.75,1099.03,0.3732802,0.722896,0.29228586,0.48982164,0.44272172,0.7016495,0.38146615,0.3643874
413,1109.17,1105.49,0.3676082,0.71786004,0.30316687,0.49958277,0.4348721,0.6875271,0.3942742,0.35554367
414,1108.01,1110,0.35279053,0.7252004,0.31256658,0.5066029,0.43786344,0.67830306,0.41542175,0.33427814
415,1094.6,1107.49,0.3040433,0.7030825,0.35858497,0.5328544,0.41544867,0.6165888,0.50277,0.27701
416,1105.24,1095.89,0.31254682,0.72131413,0.34350732,0.52364016,0.41832355,0.6400569,0.49619833,0.2650423
417,1102.94,1101.24,0.30941117,0.74020964,0.3482131,0.5093266,0.42258754,0.64367956,0.48625654,0.24721879
418,1104.49,1103.1,0.32629254,0.73691225,0.34851542,0.5118825,0.42057186,0.6431154,0.4704779,0.2669866
419,1115.71,1105.36,0.3374374,0.7291992,0.35938028,0.505086,0.44379792,0.632762,0.41183,0.3284635
420,1118.31,1117.01,0.3103903,0.7139082,0.3357442,0.5233471,0.41440827,0.6450481,0.4936407,0.28109372
421,1118.79,1119.36,0.3209303,0.7006286,0.3622958,0.52926576,0.42104062,0.61797214,0.4699743,0.3051566
422,1122.97,1119.12,0.30992797,0.68974346,0.3649106,0.5448471,0.3983018,0.6092687,0.52026486,0.2598651
423,1138.7,1125.12,0.333601,0.7061866,0.31911308,0.51504636,0.42951956,0.66855294,0.44806308,0.30617875
424,1138.5,1138.4,0.3250203,0.6752495,0.34602198,0.5499796,0.4027052,0.62968373,0.51207346,0.27811724
425,1140.45,1137.56,0.27727345,0.6556332,0.34876373,0.5747917,0.38557953,0.614193,0.59125733,0.22681244
426,1145.61,1140.22,0.2839653,0.66757923,0.34631953,0.56985384,0.38445428,0.62493634,0.59792346,0.20861991
427,1150.24,1143.96,0.3059615,0.69826573,0.362311,0.538277,0.4115832,0.6167363,0.52078766,0.2477923
428,1149.99,1151.71,0.3024316,0.6806641,0.3771586,0.55500096,0.39452985,0.5966212,0.5489735,0.23852697
429,1150.51,1148.53,0.290521,0.68271387,0.3854395,0.55703527,0.39241424,0.58266515,0.5724463,0.22083203
430,1159.46,1150.83,0.30224666,0.6770565,0.36885428,0.5514527,0.4015816,0.6016962,0.54208076,0.24802576
431,1166.21,1159.94,0.30648425,0.6712549,0.3522489,0.5514681,0.39962456,0.62067145,0.5354718,0.25370568
432,1165.83,1166.13,0.3109154,0.66499186,0.3901789,0.5584004,0.3919629,0.5772081,0.5372113,0.25870112
433,1159.9,1166.68,0.27112058,0.6415008,0.37306923,0.58233446,0.38204464,0.5875644,0.60964537,0.21421064
434,1165.81,1157.25,0.2882397,0.63957417,0.39193594,0.5799341,0.38640556,0.5656318,0.58247817,0.23528723
